DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
10/17/16,200,20842,3844,8929,1529,10745,1148,7297,5850,2347,962
10/17/16,300,20430,3834,8647,1500,10520,1134,7087,5705,2283,911
10/17/16,400,20345,3820,8505,1491,10509,1136,7108,5739,2255,888
10/17/16,500,20962,3934,8428,1522,10759,1168,7297,5860,2299,915
10/17/16,600,22828,4167,8617,1638,11445,1258,7943,6284,2480,985
10/17/16,700,26115,4676,9394,1853,12846,1380,8992,7018,2743,1116
10/17/16,800,27950,4932,10496,2008,13674,1494,9519,7517,2950,1189
10/17/16,900,28505,5006,11119,2025,13805,1525,9598,7706,2979,1142
10/17/16,1000,28888,5094,11548,2092,14101,1581,9796,7958,3059,1154
10/17/16,1100,29604,5161,11774,2155,14518,1627,10121,8171,3189,1193
10/17/16,1200,30039,5261,12180,2224,14892,1640,10415,8329,3329,1277
10/17/16,1300,30693,5368,12513,2302,15260,1684,10818,8518,3419,1340
10/17/16,1400,31399,5531,12748,2355,15620,1727,11214,8688,3556,1435
10/17/16,1500,31828,5551,13031,2398,15912,1749,11520,8811,3659,1432
10/17/16,1600,32116,5619,13425,2395,16044,1739,11743,8759,3736,1469
10/17/16,1700,32458,5624,13635,2411,16053,1754,11930,8722,3738,1526
10/17/16,1800,32685,5649,13629,2399,15908,1721,11918,8641,3718,1543
10/17/16,1900,33293,5654,13394,2369,15688,1704,11901,8560,3633,1536
10/17/16,2000,33658,5809,13634,2402,16098,1710,12060,8851,3667,1572
10/17/16,2100,32473,5636,13678,2346,15694,1675,11507,8589,3594,1546
10/17/16,2200,30332,5317,13285,2223,14857,1599,10746,8233,3405,1426
10/17/16,2300,27719,4933,12586,2074,13857,1472,9816,7692,3155,1285
10/17/16,2400,25323,4572,11738,1927,12733,1360,8817,7186,2896,1153
10/16/16,100,21656,3777,8908,1421,10463,1173,7571,5604,2313,990
10/16/16,200,20795,3658,8521,1360,10070,1132,7273,5413,2224,925
10/16/16,300,20323,3585,8230,1317,9877,1103,7109,5295,2134,898
10/16/16,400,20037,3605,8031,1295,9744,1087,7047,5202,2099,833
10/16/16,500,20085,3643,7944,1289,9743,1073,7033,5218,2067,881
10/16/16,600,20594,3660,7885,1298,9743,1095,7173,5266,2101,872
10/16/16,700,21482,3798,7995,1346,10109,1134,7556,5400,2145,926
10/16/16,800,22287,3968,8167,1393,10520,1158,7918,5578,2231,964
10/16/16,900,23307,4181,8404,1448,10936,1210,8392,5750,2331,1038
10/16/16,1000,24047,4310,8660,1535,11388,1282,8645,5972,2470,1141
10/16/16,1100,24303,4356,8955,1601,11786,1327,8756,6161,2589,1162
10/16/16,1200,24457,4402,9188,1663,12014,1366,8834,6369,2734,1182
10/16/16,1300,24611,4458,9540,1719,12317,1397,8954,6535,2833,1242
10/16/16,1400,24565,4470,9684,1747,12463,1423,9128,6591,2954,1230
10/16/16,1500,24625,4492,9725,1765,12523,1437,9324,6544,3011,1284
10/16/16,1600,24938,4556,9744,1777,12639,1434,9447,6655,3039,1339
10/16/16,1700,25598,4624,9839,1811,12813,1430,9665,6713,3040,1376
10/16/16,1800,26453,4728,9941,1820,12992,1438,9915,6774,3043,1411
10/16/16,1900,27869,4874,10139,1845,13090,1455,10234,6947,3044,1409
10/16/16,2000,28715,5080,10658,1930,13728,1511,10520,7289,3136,1460
10/16/16,2100,28043,4938,10931,1922,13489,1468,10186,7194,3132,1448
10/16/16,2200,26576,4725,10711,1851,12918,1413,9610,6927,3021,1371
10/16/16,2300,24719,4394,10346,1747,12201,1330,8832,6574,2826,1209
10/16/16,2400,22945,4084,9798,1662,11580,1244,8160,6249,2617,1074
10/15/16,100,22536,4051,9184,1462,10746,1184,7707,5863,2272,981
10/15/16,200,21627,3978,8619,1406,10473,1156,7408,5722,2198,874
10/15/16,300,21173,3918,8325,1365,10323,1140,7237,5637,2139,806
10/15/16,400,20994,3921,8075,1345,10244,1129,7195,5574,2098,870
10/15/16,500,21184,3982,7923,1343,10313,1143,7259,5631,2100,909
10/15/16,600,21937,4100,7959,1391,10494,1159,7481,5764,2151,876
10/15/16,700,23218,4325,8185,1461,11035,1211,7925,5983,2228,874
10/15/16,800,24397,4544,8667,1540,11638,1251,8412,6222,2363,930
10/15/16,900,25433,4693,8973,1599,11948,1292,8800,6385,2421,954
10/15/16,1000,25710,4722,9334,1652,12250,1324,8980,6593,2548,1049
10/15/16,1100,25620,4652,9685,1689,12377,1348,8953,6660,2629,1138
10/15/16,1200,25247,4566,9843,1691,12394,1358,8817,6646,2683,1168
10/15/16,1300,24825,4506,9971,1696,12373,1374,8748,6603,2726,1221
10/15/16,1400,24462,4449,9921,1699,12238,1380,8663,6543,2738,1215
10/15/16,1500,24167,4424,9847,1703,12313,1387,8746,6498,2753,1239
10/15/16,1600,24336,4419,9771,1711,12319,1376,8758,6479,2770,1285
10/15/16,1700,24778,4439,9806,1717,12443,1382,8842,6535,2805,1303
10/15/16,1800,25359,4493,9748,1731,12452,1393,8929,6571,2789,1322
10/15/16,1900,26412,4579,9722,1723,12430,1398,9209,6583,2779,1309
10/15/16,2000,27145,4740,10216,1783,12938,1447,9523,6914,2848,1305
10/15/16,2100,26671,4654,10378,1758,12770,1419,9289,6794,2820,1243
10/15/16,2200,25745,4478,10213,1688,12225,1376,8984,6556,2738,1252
10/15/16,2300,24445,4223,9837,1598,11668,1298,8491,6303,2612,1171
10/15/16,2400,22953,3987,9312,1510,10997,1225,8025,5932,2451,1067
10/14/16,100,22602,4176,8950,1568,11296,1207,7764,6282,2311,901
10/14/16,200,21692,4105,8489,1514,10942,1171,7440,6113,2219,914
10/14/16,300,21244,4054,8191,1483,10781,1149,7261,6000,2169,901
10/14/16,400,21207,4100,8044,1469,10811,1162,7210,5993,2137,919
10/14/16,500,21742,4207,8012,1482,11021,1182,7405,6140,2172,939
10/14/16,600,23567,4561,8210,1602,11755,1246,7995,6450,2349,995
10/14/16,700,26913,5058,8836,1794,12932,1373,9058,7119,2603,1077
10/14/16,800,28677,5349,9942,1924,13711,1470,9639,7627,2793,1232
10/14/16,900,28692,5296,10466,1934,13812,1487,9666,7733,2825,1225
10/14/16,1000,28445,5193,10612,1958,13870,1516,9547,7774,2853,1179
10/14/16,1100,28248,5113,10705,1975,13874,1514,9616,7803,2881,1122
10/14/16,1200,27987,5055,10823,1961,13743,1507,9523,7720,2902,1161
10/14/16,1300,27746,4944,10846,1962,13643,1504,9521,7625,2908,1174
10/14/16,1400,27620,4876,10834,1959,13584,1504,9511,7610,2930,1158
10/14/16,1500,27578,4802,10887,1934,13456,1493,9491,7422,2909,1136
10/14/16,1600,27581,4763,10815,1898,13269,1466,9435,7209,2881,1143
10/14/16,1700,27785,4748,10691,1865,13193,1454,9372,7105,2846,1145
10/14/16,1800,28073,4742,10595,1833,13036,1436,9474,7007,2803,1159
10/14/16,1900,28860,4849,10475,1809,12987,1434,9662,6966,2755,1170
10/14/16,2000,29258,4983,10805,1855,13383,1465,9857,7220,2841,1225
10/14/16,2100,28602,4919,10828,1830,13234,1447,9607,7179,2776,1220
10/14/16,2200,27427,4780,10668,1771,12803,1396,9241,6961,2687,1181
10/14/16,2300,25804,4516,10376,1678,12232,1330,8735,6611,2555,1145
10/14/16,2400,24037,4272,9772,1561,11512,1255,8148,6164,2394,1059
10/13/16,100,22480,4150,8805,1620,11339,1184,7701,6205,2440,916
10/13/16,200,21618,4021,8352,1551,11048,1151,7423,5979,2330,861
10/13/16,300,21185,4000,8035,1498,10815,1123,7272,5879,2275,837
10/13/16,400,21057,3936,7871,1476,10759,1125,7255,5813,2241,808
10/13/16,500,21599,4036,7868,1485,11006,1144,7439,5965,2241,866
10/13/16,600,23438,4387,8083,1582,11633,1226,8107,6314,2385,895
10/13/16,700,26709,4872,8747,1784,12952,1356,9234,6969,2650,1055
10/13/16,800,28361,5191,9890,1914,13780,1462,9751,7499,2842,1091
10/13/16,900,28560,5223,10419,1919,13806,1502,9669,7611,2842,1070
10/13/16,1000,28669,5169,10615,1942,13867,1518,9702,7675,2848,1072
10/13/16,1100,28988,5180,10703,1965,13889,1539,9770,7774,2897,1088
10/13/16,1200,29204,5255,10755,1972,13904,1532,9717,7716,2979,1073
10/13/16,1300,29340,5166,10735,1983,13928,1528,9865,7672,2983,1066
10/13/16,1400,29466,5087,10700,2001,13869,1527,9975,7706,2995,1100
10/13/16,1500,29213,5079,10725,1989,13771,1508,10065,7575,3001,1063
10/13/16,1600,29008,4950,10650,1957,13636,1487,10172,7469,3009,1072
10/13/16,1700,29205,4933,10541,1944,13517,1462,10329,7390,3003,1052
10/13/16,1800,29428,4915,10486,1925,13442,1466,10389,7270,2974,1125
10/13/16,1900,30160,5040,10425,1911,13416,1474,10504,7330,2933,1119
10/13/16,2000,30941,5315,10861,1976,14036,1525,10803,7710,3026,1210
10/13/16,2100,30119,5233,11006,1964,14080,1495,10530,7664,2981,1220
10/13/16,2200,28480,5056,10764,1890,13489,1443,9900,7400,2875,1162
10/13/16,2300,26215,4670,10323,1765,12670,1345,9098,6976,2645,1072
10/13/16,2400,24130,4400,9607,1651,11882,1263,8278,6571,2441,975
10/12/16,100,22565,4255,9197,1564,11443,1188,7766,6142,2342,1003
10/12/16,200,21739,4142,8652,1514,11065,1153,7515,5994,2246,939
10/12/16,300,21340,4126,8319,1469,10992,1130,7448,5876,2187,948
10/12/16,400,21308,4190,8146,1462,10911,1127,7481,5835,2172,865
10/12/16,500,21922,4285,8112,1479,11179,1153,7722,5968,2211,876
10/12/16,600,23722,4596,8314,1598,11927,1225,8309,6354,2359,958
10/12/16,700,26793,5095,8959,1795,13293,1348,9502,7090,2641,1087
10/12/16,800,28320,5362,10083,1929,14150,1424,10003,7474,2812,1136
10/12/16,900,28579,5302,10604,1927,14022,1448,9865,7533,2818,1112
10/12/16,1000,28560,5228,10959,1968,13942,1480,9853,7625,2885,1091
10/12/16,1100,28564,5192,11261,2009,14024,1505,9817,7711,2962,1093
10/12/16,1200,28624,5170,11524,2018,13976,1537,9806,7782,3013,1071
10/12/16,1300,28580,5135,11612,2048,14158,1557,9788,7865,3064,1084
10/12/16,1400,28582,5114,11665,2082,14146,1570,9802,7955,3127,1104
10/12/16,1500,28388,5140,11589,2101,14219,1576,9831,7896,3184,1137
10/12/16,1600,28505,5083,11482,2092,14237,1548,9889,7846,3202,1158
10/12/16,1700,28808,5100,11405,2082,14213,1552,9998,7750,3196,1196
10/12/16,1800,29207,5131,11222,2063,14204,1549,10078,7675,3166,1221
10/12/16,1900,29939,5216,11006,2053,14058,1537,10299,7626,3177,1235
10/12/16,2000,30771,5438,11125,2114,14521,1565,10562,7889,3234,1284
10/12/16,2100,29975,5339,11074,2073,14281,1525,10301,7828,3161,1289
10/12/16,2200,28297,5002,10782,1982,13692,1456,9739,7513,3026,1223
10/12/16,2300,26022,4690,10248,1843,12718,1346,8935,7027,2799,1100
10/12/16,2400,23960,4330,9489,1709,11964,1245,8206,6533,2580,1000
10/11/16,100,22449,4308,9066,1554,11530,1172,7578,6138,2311,1023
10/11/16,200,21691,4222,8608,1501,11220,1140,7334,6039,2234,967
10/11/16,300,21331,4161,8313,1452,11060,1114,7258,5903,2182,940
10/11/16,400,21265,4243,7953,1450,11108,1114,7272,5854,2122,955
10/11/16,500,21903,4400,7938,1472,11299,1146,7520,5972,2158,983
10/11/16,600,24011,4647,8140,1584,12112,1222,8225,6357,2311,1026
10/11/16,700,27485,5205,8759,1793,13486,1358,9459,7066,2589,1206
10/11/16,800,29169,5455,9855,1921,14304,1446,10074,7516,2754,1230
10/11/16,900,29120,5361,10406,1932,14190,1463,10068,7625,2768,1242
10/11/16,1000,28687,5243,10731,1945,14229,1475,9981,7681,2826,1177
10/11/16,1100,28455,5221,11015,1980,14168,1493,9875,7727,2855,1195
10/11/16,1200,28231,5199,11227,1985,14039,1501,9681,7735,2892,1169
10/11/16,1300,28053,5129,11332,1993,13893,1510,9668,7706,2907,1181
10/11/16,1400,28015,5090,11427,2002,13948,1522,9625,7724,2945,1197
10/11/16,1500,27917,5024,11568,2002,13766,1515,9570,7651,2957,1223
10/11/16,1600,27963,5048,11606,1977,13672,1501,9581,7470,2967,1226
10/11/16,1700,28365,5012,11553,1966,13758,1477,9680,7431,2996,1276
10/11/16,1800,28790,5107,11495,1972,13670,1480,9805,7350,2996,1290
10/11/16,1900,29702,5194,11347,1947,13610,1484,10100,7407,2982,1286
10/11/16,2000,30493,5498,11552,2014,14090,1522,10547,7711,3036,1353
10/11/16,2100,29731,5368,11635,1998,14058,1487,10256,7638,3019,1334
10/11/16,2200,28115,5149,11272,1898,13671,1416,9685,7366,2883,1298
10/11/16,2300,25914,4764,10697,1770,12714,1334,8944,6836,2674,1199
10/11/16,2400,23987,4489,9938,1654,12020,1249,8268,6428,2465,1055
10/10/16,100,21471,3984,8293,1464,10921,1137,7189,5773,2197,957
10/10/16,200,20627,3957,7938,1411,10646,1102,6889,5578,2111,957
10/10/16,300,20233,3884,7691,1394,10445,1083,6755,5535,2065,898
10/10/16,400,20224,3934,7646,1390,10656,1098,6736,5545,2058,900
10/10/16,500,20686,4080,7606,1424,10864,1103,6921,5677,2131,905
10/10/16,600,22364,4383,7832,1537,11585,1165,7369,6093,2283,1021
10/10/16,700,25172,4824,8394,1745,13050,1292,8178,6715,2547,1200
10/10/16,800,26833,5063,9388,1891,13965,1395,8732,7202,2735,1223
10/10/16,900,27425,5105,9859,1920,14106,1421,9067,7293,2795,1234
10/10/16,1000,27651,5104,10162,1974,14115,1452,9285,7437,2843,1214
10/10/16,1100,27672,5056,10448,2011,14154,1478,9402,7462,2932,1208
10/10/16,1200,27592,5052,10724,2028,14075,1496,9409,7473,2926,1208
10/10/16,1300,27436,5048,10892,2025,14028,1487,9345,7519,2975,1196
10/10/16,1400,27396,5042,11005,2033,13993,1498,9328,7522,2996,1186
10/10/16,1500,27318,5026,11116,1993,13944,1484,9299,7450,3013,1197
10/10/16,1600,27424,4954,11130,1973,13908,1461,9294,7413,3016,1237
10/10/16,1700,27811,4984,11054,1971,13792,1458,9413,7364,3021,1253
10/10/16,1800,28479,5026,10994,1973,13655,1445,9576,7302,3001,1242
10/10/16,1900,29391,5142,10889,1964,13614,1463,9831,7331,2953,1277
10/10/16,2000,30423,5435,11246,2016,14415,1505,10281,7677,3028,1267
10/10/16,2100,29679,5353,11288,1999,14225,1478,10017,7651,3013,1353
10/10/16,2200,28145,5103,10969,1892,13547,1401,9469,7334,2871,1259
10/10/16,2300,25920,4791,10431,1762,12818,1314,8729,6862,2660,1197
10/10/16,2400,23941,4478,9747,1647,11971,1240,8073,6411,2447,1066
10/09/16,100,22365,3797,8290,1346,10278,1151,7561,5499,2190,924
10/09/16,200,21544,3595,7904,1291,9998,1117,7137,5287,2092,919
10/09/16,300,20850,3518,7641,1260,9852,1084,6832,5200,2023,882
10/09/16,400,20393,3470,7458,1242,9819,1078,6671,5148,1973,883
10/09/16,500,20185,3502,7359,1234,9798,1075,6598,5150,1955,894
10/09/16,600,20458,3595,7333,1262,9958,1088,6632,5239,1970,909
10/09/16,700,21200,3694,7466,1301,10276,1120,6812,5393,2029,945
10/09/16,800,22151,3897,7662,1369,10769,1139,7097,5562,2119,1011
10/09/16,900,23502,4180,7691,1439,11180,1175,7552,5748,2211,1125
10/09/16,1000,24549,4288,8006,1503,11586,1224,7935,6006,2324,1178
10/09/16,1100,25080,4294,8334,1533,11698,1257,8106,6113,2386,1126
10/09/16,1200,25365,4319,8525,1547,11631,1280,8188,6163,2442,1100
10/09/16,1300,25362,4328,8676,1561,11698,1293,8273,6235,2468,1113
10/09/16,1400,25056,4330,8758,1562,11778,1286,8287,6216,2492,1111
10/09/16,1500,24753,4243,8799,1565,11693,1278,8293,6171,2522,1099
10/09/16,1600,24568,4258,8819,1579,11838,1265,8354,6151,2521,1137
10/09/16,1700,24910,4334,8831,1610,11993,1296,8515,6217,2568,1134
10/09/16,1800,25624,4455,8871,1636,12146,1319,8687,6296,2606,1199
10/09/16,1900,26693,4646,8931,1644,12297,1331,8857,6431,2637,1213
10/09/16,2000,27903,4923,9376,1741,13003,1394,9319,6772,2743,1229
10/09/16,2100,27398,4879,9665,1747,13041,1385,9183,6705,2779,1291
10/09/16,2200,25929,4601,9453,1673,12488,1324,8671,6505,2633,1227
10/09/16,2300,24447,4375,9160,1592,11811,1277,8177,6333,2479,1122
10/09/16,2400,22923,4172,8789,1541,11351,1196,7688,6055,2347,1053
10/08/16,100,22875,4067,8766,1592,11459,1263,8432,6329,2591,1044
10/08/16,200,21889,3862,8225,1497,10951,1204,8078,6011,2448,981
10/08/16,300,21227,3764,7984,1426,10650,1168,7804,5870,2349,961
10/08/16,400,20914,3697,7694,1376,10538,1165,7687,5704,2272,907
10/08/16,500,20906,3713,7589,1350,10444,1160,7649,5611,2209,891
10/08/16,600,21439,3794,7653,1371,10564,1194,7855,5737,2239,914
10/08/16,700,22485,3955,7886,1425,10963,1234,8205,5943,2300,951
10/08/16,800,23330,4168,8274,1496,11447,1288,8652,6205,2392,1013
10/08/16,900,24745,4373,8463,1556,11875,1347,9261,6326,2442,1075
10/08/16,1000,26058,4603,8828,1612,12351,1409,9767,6504,2571,1112
10/08/16,1100,26978,4712,9072,1657,12544,1436,10168,6624,2637,1160
10/08/16,1200,27336,4758,9200,1671,12544,1439,10328,6627,2683,1170
10/08/16,1300,27344,4720,9292,1669,12590,1427,10365,6647,2704,1176
10/08/16,1400,27195,4659,9266,1673,12565,1398,10262,6601,2712,1165
10/08/16,1500,26989,4624,9134,1664,12434,1382,10154,6514,2704,1178
10/08/16,1600,26866,4550,9138,1645,12386,1362,10042,6486,2715,1194
10/08/16,1700,27054,4538,9106,1645,12375,1355,10110,6474,2709,1186
10/08/16,1800,27424,4558,9070,1644,12272,1347,10223,6439,2702,1217
10/08/16,1900,28221,4605,9110,1616,12174,1361,10327,6420,2638,1158
10/08/16,2000,28509,4721,9441,1662,12536,1404,10226,6704,2686,1180
10/08/16,2100,27956,4627,9695,1662,12467,1388,9834,6632,2679,1212
10/08/16,2200,26889,4481,9505,1599,12079,1331,9351,6480,2590,1174
10/08/16,2300,25402,4233,9227,1510,11474,1282,8814,6178,2471,1070
10/08/16,2400,23771,3975,8797,1421,10789,1208,8171,5800,2339,948
10/07/16,100,22512,4053,9997,1748,11896,1212,8059,6659,2651,971
10/07/16,200,21578,3840,9411,1648,11468,1174,7802,6337,2490,969
10/07/16,300,21203,3851,9069,1566,11056,1152,7562,6076,2383,941
10/07/16,400,21053,3814,8690,1539,10957,1133,7554,5969,2318,913
10/07/16,500,21446,3867,8621,1548,11059,1151,7753,6021,2328,926
10/07/16,600,23131,4126,8789,1643,11720,1223,8311,6369,2453,994
10/07/16,700,26173,4561,9399,1839,12844,1344,9335,6908,2724,1082
10/07/16,800,27651,4809,10473,1951,13557,1403,9976,7281,2875,1159
10/07/16,900,28336,4848,11015,1961,13647,1462,10164,7506,2908,1152
10/07/16,1000,28700,4897,11541,2021,13952,1526,10435,7669,3049,1163
10/07/16,1100,29246,4980,11864,2099,14403,1585,10607,7959,3155,1195
10/07/16,1200,29367,5016,12188,2161,14730,1636,10756,8102,3247,1244
10/07/16,1300,29472,5040,11994,2227,14983,1674,10809,8254,3380,1323
10/07/16,1400,29727,5129,11722,2298,15309,1690,11085,8427,3516,1358
10/07/16,1500,29971,5064,11445,2343,15391,1669,11119,8515,3597,1447
10/07/16,1600,30184,5068,11245,2365,15285,1669,11054,8523,3694,1502
10/07/16,1700,30312,5067,11008,2383,15280,1639,10932,8535,3730,1541
10/07/16,1800,30221,5021,10791,2359,15093,1613,10864,8407,3696,1580
10/07/16,1900,30189,5073,10618,2274,14685,1601,10903,8117,3541,1515
10/07/16,2000,30609,5192,10732,2217,14741,1608,11080,8170,3438,1466
10/07/16,2100,29644,5093,10837,2157,14407,1574,10780,8082,3336,1434
10/07/16,2200,28214,4898,10527,2049,13800,1514,10284,7706,3186,1364
10/07/16,2300,26334,4608,10095,1903,12986,1429,9635,7253,2996,1270
10/07/16,2400,24369,4298,9489,1743,12211,1339,9050,6710,2799,1130
10/06/16,100,22410,3984,9695,1754,11729,1211,7844,6443,2631,953
10/06/16,200,21454,3852,9067,1660,11259,1184,7513,6198,2504,884
10/06/16,300,20986,3806,8703,1590,11035,1156,7384,6018,2407,857
10/06/16,400,20888,3718,8498,1550,10814,1147,7335,6030,2359,831
10/06/16,500,21366,3853,8401,1572,11024,1157,7479,6083,2366,847
10/06/16,600,23148,4101,8601,1677,11744,1219,8072,6409,2520,888
10/06/16,700,26383,4614,9347,1880,12984,1363,9126,7159,2790,1030
10/06/16,800,27945,4790,10526,2007,13705,1410,9661,7644,2926,1055
10/06/16,900,28310,4833,11316,2022,13660,1446,9736,7670,2996,1036
10/06/16,1000,28534,4860,11678,2085,14078,1492,9917,7823,3102,1054
10/06/16,1100,29008,4918,11920,2162,14414,1547,10048,8055,3223,1108
10/06/16,1200,29181,5009,12105,2231,14660,1576,10136,8205,3372,1137
10/06/16,1300,29287,5047,12139,2320,14997,1615,10258,8405,3529,1250
10/06/16,1400,29616,5143,12348,2411,15393,1633,10242,8647,3678,1280
10/06/16,1500,29825,5106,12444,2478,15657,1653,10261,8738,3790,1395
10/06/16,1600,30117,5181,12345,2491,15797,1672,10349,8732,3885,1465
10/06/16,1700,30525,5196,12343,2495,15891,1687,10401,8760,3904,1513
10/06/16,1800,30717,5261,12308,2483,15776,1647,10395,8658,3887,1537
10/06/16,1900,30873,5200,12193,2404,15397,1615,10543,8502,3757,1490
10/06/16,2000,31722,5373,12451,2397,15623,1622,10957,8626,3701,1444
10/06/16,2100,30858,5285,12496,2366,15450,1595,10743,8468,3644,1432
10/06/16,2200,29066,5015,12196,2234,14685,1497,10142,8061,3430,1324
10/06/16,2300,26544,4618,11639,2048,13622,1403,9457,7497,3140,1211
10/06/16,2400,24310,4232,10825,1878,12643,1282,8620,6962,2858,1072
10/05/16,100,22609,4084,9495,1676,11423,1236,8081,6320,2509,1040
10/05/16,200,21617,3947,8953,1593,11057,1197,7640,6106,2381,969
10/05/16,300,21079,3874,8601,1525,10778,1171,7446,5904,2306,943
10/05/16,400,20910,3818,8432,1506,10739,1158,7388,5833,2275,923
10/05/16,500,21321,3901,8378,1534,10841,1178,7604,5951,2310,940
10/05/16,600,23042,4150,8550,1641,11542,1242,8191,6216,2452,925
10/05/16,700,26218,4676,9217,1851,12791,1375,9201,6914,2751,1032
10/05/16,800,27756,4887,10384,1980,13478,1443,9698,7324,2913,1086
10/05/16,900,28111,4864,10960,1996,13527,1471,9787,7476,2942,1080
10/05/16,1000,28358,4952,11430,2056,13804,1534,9876,7619,3043,1070
10/05/16,1100,28606,4943,11835,2120,14153,1570,10124,7849,3171,1098
10/05/16,1200,28730,4932,12289,2169,14541,1603,10169,7955,3251,1157
10/05/16,1300,28970,4985,12387,2244,14730,1644,10176,8067,3339,1208
10/05/16,1400,29284,5005,12510,2305,15162,1651,10186,8196,3449,1296
10/05/16,1500,29368,5028,12639,2347,15358,1652,10176,8217,3498,1353
10/05/16,1600,29569,5062,12970,2344,15441,1644,10319,8286,3553,1426
10/05/16,1700,29863,5112,13030,2371,15551,1639,10467,8270,3642,1482
10/05/16,1800,30072,5110,13006,2358,15412,1624,10469,8130,3629,1506
10/05/16,1900,30293,5101,12736,2308,15182,1581,10511,8017,3534,1472
10/05/16,2000,31224,5291,12650,2327,15371,1613,10946,8217,3529,1431
10/05/16,2100,30381,5199,12673,2305,15183,1579,10631,8226,3496,1440
